TransactionID,CustomerID,TransactionDate,OrderValue,ItemsCount,Category
TX104366,C0949,2025-07-18 00:00:00,108.41,9,Apparel
TX102989,C0631,2025-07-19 00:00:00,77.78,3,Apparel
TX103155,C0667,2025-07-19 00:00:00,400.83,6,Home & Kitchen
TX103260,C0689,2025-07-19 00:00:00,308.48,9,Electronics
TX103710,C0794,2025-07-19 00:00:00,422.66,3,Home & Kitchen
TX103857,C0828,2025-07-19 00:00:00,73.55,4,Apparel
TX100539,C0123,2025-07-20 00:00:00,102.28,8,Apparel
TX101538,C0338,2025-07-20 00:00:00,93.65,3,Apparel
TX101754,C0385,2025-07-20 00:00:00,182.5,5,Apparel
TX101922,C0420,2025-07-20 00:00:00,91.4,4,Electronics
TX102510,C0527,2025-07-20 00:00:00,162.41,6,Books
TX103111,C0661,2025-07-20 00:00:00,297.24,3,Apparel
TX100084,C0021,2025-07-21 00:00:00,105.25,3,Apparel
TX100242,C0058,2025-07-21 00:00:00,366.52,5,Books
TX100381,C0094,2025-07-21 00:00:00,224.94,7,Apparel
TX104013,C0870,2025-07-21 00:00:00,37.26,3,Electronics
TX104027,C0874,2025-07-21 00:00:00,85.55,3,Beauty & Personal Care
TX101610,C0356,2025-07-22 00:00:00,47.48,4,Home & Kitchen
TX103872,C0831,2025-07-22 00:00:00,101.34,8,Electronics
TX100933,C0207,2025-07-24 00:00:00,59.45,3,Beauty & Personal Care
TX102201,C0470,2025-07-24 00:00:00,184.67,9,Home & Kitchen
TX103387,C0720,2025-07-24 00:00:00,102.34,8,Electronics
TX101789,C0391,2025-07-25 00:00:00,87.16,1,Beauty & Personal Care
TX102750,C0586,2025-07-25 00:00:00,33.61,1,Beauty & Personal Care
TX103433,C0730,2025-07-25 00:00:00,29.97,1,Electronics
TX103912,C0842,2025-07-25 00:00:00,101.4,9,Books
TX100054,C0014,2025-07-26 00:00:00,33.01,4,Beauty & Personal Care
TX100055,C0014,2025-07-26 00:00:00,30.59,1,Electronics
TX100530,C0119,2025-07-26 00:00:00,158.89,7,Electronics
TX100745,C0168,2025-07-26 00:00:00,26.6,3,Home & Kitchen
TX101081,C0241,2025-07-26 00:00:00,163.57,10,Electronics
TX101154,C0255,2025-07-26 00:00:00,115.81,7,Home & Kitchen
TX103670,C0784,2025-07-26 00:00:00,69.04,2,Electronics
TX102723,C0581,2025-07-27 00:00:00,240.81,10,Apparel
TX103511,C0749,2025-07-27 00:00:00,38.99,5,Books
TX100089,C0023,2025-07-28 00:00:00,165.53,8,Beauty & Personal Care
TX100173,C0046,2025-07-28 00:00:00,143.35,3,Electronics
TX100748,C0169,2025-07-28 00:00:00,45.19,1,Home & Kitchen
TX101030,C0231,2025-07-28 00:00:00,185.92,4,Apparel
TX102278,C0483,2025-07-28 00:00:00,46.9,2,Apparel
TX102478,C0521,2025-07-28 00:00:00,26.19,1,Electronics
TX103341,C0709,2025-07-28 00:00:00,43.32,2,Electronics
TX103770,C0809,2025-07-28 00:00:00,60.61,2,Sports & Outdoors
TX104618,C0993,2025-07-28 00:00:00,192.7,6,Apparel
TX101897,C0418,2025-07-29 00:00:00,225.7,5,Home & Kitchen
TX102021,C0441,2025-07-29 00:00:00,133.51,6,Apparel
TX104073,C0884,2025-07-29 00:00:00,146.03,5,Home & Kitchen
TX104348,C0945,2025-07-29 00:00:00,104.72,5,Beauty & Personal Care
TX104590,C0990,2025-07-29 00:00:00,246.02,9,Books
TX100875,C0194,2025-07-30 00:00:00,28.78,3,Beauty & Personal Care
TX102019,C0441,2025-07-30 00:00:00,95.26,1,Electronics
TX102096,C0453,2025-07-30 00:00:00,415.48,5,Sports & Outdoors
TX102308,C0488,2025-07-30 00:00:00,258.62,5,Electronics
TX101398,C0314,2025-07-31 00:00:00,93.34,5,Beauty & Personal Care
TX101593,C0354,2025-07-31 00:00:00,252.63,9,Electronics
TX102419,C0511,2025-07-31 00:00:00,393.57,9,Sports & Outdoors
TX103768,C0808,2025-07-31 00:00:00,25.07,5,Beauty & Personal Care
TX103880,C0832,2025-07-31 00:00:00,281.97,8,Books
TX104532,C0979,2025-07-31 00:00:00,60.65,5,Home & Kitchen
TX100799,C0177,2025-08-01 00:00:00,93.52,2,Books
TX102530,C0533,2025-08-01 00:00:00,381.71,6,Apparel
TX103695,C0793,2025-08-01 00:00:00,61.39,3,Electronics
TX104307,C0935,2025-08-01 00:00:00,24.87,3,Apparel
TX102014,C0441,2025-08-02 00:00:00,224.1,3,Books
TX102751,C0586,2025-08-02 00:00:00,35.59,3,Apparel
TX104526,C0978,2025-08-02 00:00:00,353.8,8,Electronics
TX101033,C0232,2025-08-03 00:00:00,66.98,2,Books
TX102463,C0518,2025-08-03 00:00:00,84.52,4,Electronics
TX102943,C0620,2025-08-03 00:00:00,225.88,7,Apparel
TX103486,C0742,2025-08-03 00:00:00,27.51,2,Electronics
TX103965,C0857,2025-08-03 00:00:00,44.73,2,Electronics
TX100033,C0009,2025-08-04 00:00:00,113.29,3,Apparel
TX100106,C0026,2025-08-04 00:00:00,192.06,7,Books
TX100176,C0046,2025-08-04 00:00:00,235.97,7,Apparel
TX102323,C0493,2025-08-04 00:00:00,235.72,10,Electronics
TX104331,C0942,2025-08-04 00:00:00,30.45,2,Sports & Outdoors
TX100195,C0051,2025-08-05 00:00:00,101.07,10,Electronics
TX101811,C0394,2025-08-05 00:00:00,397.92,7,Electronics
TX102869,C0606,2025-08-05 00:00:00,52.49,2,Beauty & Personal Care
TX104259,C0923,2025-08-05 00:00:00,24.95,5,Apparel
TX104542,C0982,2025-08-05 00:00:00,21.91,4,Apparel
TX100053,C0014,2025-08-06 00:00:00,51.14,3,Apparel
TX101124,C0249,2025-08-06 00:00:00,29.33,1,Apparel
TX101181,C0263,2025-08-06 00:00:00,95.3,4,Home & Kitchen
TX101834,C0402,2025-08-06 00:00:00,172.17,4,Home & Kitchen
TX102214,C0473,2025-08-06 00:00:00,97.29,1,Apparel
TX103528,C0753,2025-08-06 00:00:00,54.34,2,Home & Kitchen
TX100934,C0207,2025-08-07 00:00:00,86.62,4,Sports & Outdoors
TX100246,C0058,2025-08-08 00:00:00,221.8,3,Home & Kitchen
TX100623,C0140,2025-08-08 00:00:00,102.16,6,Sports & Outdoors
TX101851,C0409,2025-08-08 00:00:00,52.28,1,Electronics
TX101984,C0433,2025-08-08 00:00:00,115.8,7,Beauty & Personal Care
TX102349,C0497,2025-08-08 00:00:00,426.34,9,Beauty & Personal Care
TX102631,C0556,2025-08-08 00:00:00,97.72,4,Apparel
TX103334,C0708,2025-08-08 00:00:00,33.19,4,Home & Kitchen
TX103416,C0726,2025-08-08 00:00:00,232.25,6,Apparel
TX104546,C0983,2025-08-08 00:00:00,68.97,4,Electronics
TX101024,C0230,2025-08-10 00:00:00,112.09,3,Beauty & Personal Care
TX101126,C0250,2025-08-10 00:00:00,409.82,5,Sports & Outdoors
TX103273,C0694,2025-08-10 00:00:00,66.8,1,Apparel
TX103904,C0840,2025-08-10 00:00:00,58.33,2,Home & Kitchen
TX100220,C0055,2025-08-11 00:00:00,330.16,8,Beauty & Personal Care
TX101272,C0283,2025-08-11 00:00:00,65.31,4,Electronics
TX101835,C0402,2025-08-11 00:00:00,243.68,6,Apparel
TX103309,C0699,2025-08-11 00:00:00,36.01,1,Beauty & Personal Care
TX101186,C0264,2025-08-12 00:00:00,89.5,1,Sports & Outdoors
TX102666,C0568,2025-08-12 00:00:00,110.5,10,Home & Kitchen
TX104002,C0869,2025-08-12 00:00:00,486.57,6,Books
TX101904,C0419,2025-08-13 00:00:00,499.07,8,Sports & Outdoors
TX103017,C0638,2025-08-13 00:00:00,47.89,3,Beauty & Personal Care
TX103159,C0668,2025-08-13 00:00:00,15.1,2,Sports & Outdoors
TX104185,C0903,2025-08-13 00:00:00,67.39,3,Electronics
TX104606,C0992,2025-08-13 00:00:00,39.47,2,Apparel
TX100335,C0078,2025-08-14 00:00:00,69.15,2,Apparel
TX100723,C0162,2025-08-14 00:00:00,45.28,5,Electronics
TX102508,C0527,2025-08-14 00:00:00,200.03,4,Home & Kitchen
TX103195,C0678,2025-08-14 00:00:00,170.71,4,Apparel
TX103917,C0842,2025-08-14 00:00:00,150.11,9,Books
TX104491,C0973,2025-08-14 00:00:00,82.15,2,Apparel
TX101362,C0307,2025-08-15 00:00:00,214.49,10,Home & Kitchen
TX103596,C0769,2025-08-15 00:00:00,335.45,9,Electronics
TX103870,C0831,2025-08-15 00:00:00,199.8,9,Beauty & Personal Care
TX103933,C0848,2025-08-15 00:00:00,40.73,2,Electronics
TX101844,C0405,2025-08-16 00:00:00,40.94,5,Home & Kitchen
TX103093,C0661,2025-08-16 00:00:00,445.34,4,Sports & Outdoors
TX104235,C0916,2025-08-16 00:00:00,49.53,4,Books
TX104539,C0981,2025-08-16 00:00:00,30.18,1,Electronics
TX101087,C0241,2025-08-17 00:00:00,116.68,10,Beauty & Personal Care
TX101363,C0307,2025-08-17 00:00:00,343.69,6,Electronics
TX103324,C0705,2025-08-17 00:00:00,79.09,4,Apparel
TX104374,C0949,2025-08-17 00:00:00,98.3,4,Beauty & Personal Care
TX100111,C0029,2025-08-18 00:00:00,200.87,5,Beauty & Personal Care
TX100178,C0046,2025-08-18 00:00:00,87.19,3,Apparel
TX100864,C0192,2025-08-18 00:00:00,82.16,1,Apparel
TX100947,C0212,2025-08-18 00:00:00,60.13,3,Sports & Outdoors
TX101853,C0409,2025-08-18 00:00:00,59.8,1,Electronics
TX102263,C0480,2025-08-18 00:00:00,145.93,3,Apparel
TX103435,C0731,2025-08-18 00:00:00,89.69,5,Apparel
TX103935,C0848,2025-08-18 00:00:00,29.57,3,Electronics
TX104549,C0984,2025-08-18 00:00:00,42.36,1,Electronics
TX100216,C0055,2025-08-19 00:00:00,284.71,8,Apparel
TX101808,C0394,2025-08-19 00:00:00,167.12,9,Apparel
TX101729,C0379,2025-08-20 00:00:00,199.09,9,Apparel
TX102198,C0470,2025-08-20 00:00:00,354.95,3,Apparel
TX102283,C0484,2025-08-20 00:00:00,69.19,2,Beauty & Personal Care
TX102511,C0527,2025-08-20 00:00:00,232.52,4,Electronics
TX103158,C0667,2025-08-20 00:00:00,266.96,3,Electronics
TX104351,C0947,2025-08-20 00:00:00,58.79,1,Apparel
TX100869,C0192,2025-08-21 00:00:00,78.89,1,Books
TX101766,C0385,2025-08-21 00:00:00,199.08,10,Books
TX102528,C0533,2025-08-21 00:00:00,259.94,10,Electronics
TX102853,C0601,2025-08-21 00:00:00,24.41,1,Books
TX103016,C0637,2025-08-21 00:00:00,157.7,4,Beauty & Personal Care
TX103109,C0661,2025-08-21 00:00:00,174.05,7,Electronics
TX104201,C0910,2025-08-21 00:00:00,119.89,4,Sports & Outdoors
TX100656,C0146,2025-08-22 00:00:00,93.45,3,Beauty & Personal Care
TX100729,C0164,2025-08-22 00:00:00,104.16,5,Beauty & Personal Care
TX100882,C0196,2025-08-22 00:00:00,43.71,2,Electronics
TX101318,C0291,2025-08-22 00:00:00,22.64,2,Apparel
TX102861,C0602,2025-08-22 00:00:00,293.01,4,Electronics
TX102924,C0619,2025-08-22 00:00:00,172.67,3,Electronics
TX102931,C0619,2025-08-22 00:00:00,496.71,10,Home & Kitchen
TX103422,C0727,2025-08-22 00:00:00,86.06,5,Apparel
TX103656,C0782,2025-08-22 00:00:00,183.63,9,Beauty & Personal Care
TX103954,C0854,2025-08-22 00:00:00,165.06,7,Apparel
TX104113,C0891,2025-08-23 00:00:00,98.28,1,Apparel
TX104496,C0974,2025-08-23 00:00:00,33.36,2,Apparel
TX100219,C0055,2025-08-24 00:00:00,367.16,8,Books
TX100740,C0166,2025-08-24 00:00:00,92.4,1,Apparel
TX100820,C0182,2025-08-24 00:00:00,91.19,5,Beauty & Personal Care
TX102280,C0483,2025-08-24 00:00:00,73.37,2,Electronics
TX102737,C0584,2025-08-24 00:00:00,115.04,4,Electronics
TX104228,C0914,2025-08-24 00:00:00,173.35,3,Sports & Outdoors
TX100209,C0055,2025-08-25 00:00:00,345.47,3,Home & Kitchen
TX100774,C0173,2025-08-25 00:00:00,204.18,7,Home & Kitchen
TX100948,C0212,2025-08-25 00:00:00,62.63,5,Electronics
TX101231,C0274,2025-08-25 00:00:00,154.8,5,Apparel
TX104051,C0879,2025-08-25 00:00:00,96.86,2,Electronics
TX104180,C0902,2025-08-25 00:00:00,43.35,2,Electronics
TX104352,C0947,2025-08-25 00:00:00,118.74,6,Home & Kitchen
TX104515,C0978,2025-08-25 00:00:00,350.43,7,Apparel
TX104621,C0993,2025-08-25 00:00:00,176.14,3,Home & Kitchen
TX101290,C0285,2025-08-26 00:00:00,67.11,1,Apparel
TX101490,C0325,2025-08-26 00:00:00,72.69,5,Beauty & Personal Care
TX101561,C0343,2025-08-26 00:00:00,489.61,7,Books
TX101776,C0388,2025-08-26 00:00:00,139.78,4,Electronics
TX101903,C0419,2025-08-26 00:00:00,465.08,10,Electronics
TX103224,C0684,2025-08-26 00:00:00,196.28,9,Apparel
TX103939,C0849,2025-08-26 00:00:00,60.01,2,Apparel
TX104478,C0971,2025-08-26 00:00:00,85.03,4,Apparel
TX100334,C0078,2025-08-27 00:00:00,75.67,3,Beauty & Personal Care
TX101009,C0226,2025-08-27 00:00:00,109.56,5,Electronics
TX102535,C0535,2025-08-27 00:00:00,209.18,9,Books
TX103226,C0684,2025-08-27 00:00:00,84.6,2,Apparel
TX104190,C0905,2025-08-27 00:00:00,120.42,4,Home & Kitchen
TX104603,C0992,2025-08-27 00:00:00,36.98,5,Electronics
TX100039,C0010,2025-08-28 00:00:00,81.32,1,Books
TX100400,C0096,2025-08-28 00:00:00,82.83,3,Home & Kitchen
TX103414,C0726,2025-08-28 00:00:00,169.62,5,Beauty & Personal Care
TX103572,C0765,2025-08-28 00:00:00,109.14,7,Apparel
TX104050,C0878,2025-08-28 00:00:00,49.23,4,Apparel
TX100800,C0177,2025-08-29 00:00:00,152.43,4,Apparel
TX101144,C0252,2025-08-29 00:00:00,60.94,2,Apparel
TX102075,C0451,2025-08-29 00:00:00,116.65,6,Electronics
TX101310,C0289,2025-08-30 00:00:00,53.45,1,Electronics
TX104226,C0914,2025-08-30 00:00:00,204.8,9,Apparel
TX104321,C0940,2025-08-30 00:00:00,179.69,3,Home & Kitchen
TX102628,C0555,2025-08-31 00:00:00,21.49,4,Beauty & Personal Care
TX102987,C0630,2025-08-31 00:00:00,67.46,5,Sports & Outdoors
TX103292,C0697,2025-08-31 00:00:00,32.92,4,Apparel
TX104133,C0894,2025-08-31 00:00:00,345.11,5,Beauty & Personal Care
TX104349,C0945,2025-08-31 00:00:00,40.5,5,Home & Kitchen
TX101716,C0379,2025-09-01 00:00:00,423.43,9,Home & Kitchen
TX101917,C0419,2025-09-01 00:00:00,374.33,3,Apparel
TX102196,C0469,2025-09-01 00:00:00,196.63,9,Electronics
TX102434,C0511,2025-09-01 00:00:00,214.8,4,Home & Kitchen
TX102445,C0516,2025-09-01 00:00:00,398.87,6,Sports & Outdoors
TX103210,C0680,2025-09-01 00:00:00,248.23,4,Apparel
TX103219,C0683,2025-09-01 00:00:00,132.8,9,Sports & Outdoors
TX104511,C0976,2025-09-01 00:00:00,41.63,5,Apparel
TX100838,C0188,2025-09-02 00:00:00,44.99,4,Electronics
TX101213,C0270,2025-09-02 00:00:00,37.07,1,Home & Kitchen
TX101536,C0338,2025-09-02 00:00:00,93.82,2,Home & Kitchen
TX101992,C0436,2025-09-02 00:00:00,96.71,5,Home & Kitchen
TX102447,C0516,2025-09-02 00:00:00,487.83,7,Sports & Outdoors
TX102980,C0627,2025-09-02 00:00:00,31.84,2,Apparel
TX100169,C0044,2025-09-03 00:00:00,140.98,9,Apparel
TX100182,C0047,2025-09-03 00:00:00,31.75,5,Sports & Outdoors
TX101641,C0365,2025-09-03 00:00:00,77.76,4,Electronics
TX101948,C0425,2025-09-03 00:00:00,53.59,4,Electronics
TX104330,C0942,2025-09-03 00:00:00,51.51,4,Home & Kitchen
TX104536,C0980,2025-09-03 00:00:00,25.28,2,Electronics
TX104611,C0993,2025-09-03 00:00:00,163.19,7,Beauty & Personal Care
TX101367,C0307,2025-09-04 00:00:00,232.94,8,Home & Kitchen
TX102001,C0437,2025-09-04 00:00:00,69.88,2,Books
TX102099,C0453,2025-09-04 00:00:00,322.28,9,Home & Kitchen
TX102868,C0605,2025-09-04 00:00:00,24.32,5,Electronics
TX104205,C0910,2025-09-04 00:00:00,242.59,5,Beauty & Personal Care
TX104278,C0929,2025-09-04 00:00:00,51.6,1,Apparel
TX101893,C0417,2025-09-05 00:00:00,116.36,3,Electronics
TX102076,C0451,2025-09-05 00:00:00,65.48,4,Electronics
TX102396,C0507,2025-09-05 00:00:00,207.95,7,Sports & Outdoors
TX101920,C0419,2025-09-06 00:00:00,328.06,3,Beauty & Personal Care
TX102144,C0463,2025-09-06 00:00:00,459.67,8,Sports & Outdoors
TX102413,C0510,2025-09-06 00:00:00,33.41,1,Home & Kitchen
TX102890,C0614,2025-09-06 00:00:00,354.0,4,Sports & Outdoors
TX103429,C0729,2025-09-06 00:00:00,173.77,8,Apparel
TX103602,C0770,2025-09-06 00:00:00,88.43,3,Electronics
TX104516,C0978,2025-09-06 00:00:00,484.85,4,Apparel
TX100574,C0129,2025-09-07 00:00:00,176.75,8,Electronics
TX101444,C0319,2025-09-07 00:00:00,118.62,9,Electronics
TX101505,C0329,2025-09-07 00:00:00,108.33,6,Sports & Outdoors
TX102151,C0463,2025-09-07 00:00:00,477.08,5,Books
TX103271,C0694,2025-09-07 00:00:00,110.49,10,Apparel
TX103693,C0793,2025-09-07 00:00:00,223.85,6,Beauty & Personal Care
TX104543,C0983,2025-09-07 00:00:00,221.27,5,Electronics
TX100221,C0055,2025-09-08 00:00:00,284.03,10,Home & Kitchen
TX102453,C0516,2025-09-08 00:00:00,222.37,8,Electronics
TX102527,C0533,2025-09-08 00:00:00,202.7,7,Apparel
TX103332,C0708,2025-09-08 00:00:00,27.42,4,Apparel
TX103420,C0727,2025-09-08 00:00:00,25.21,3,Electronics
TX103782,C0814,2025-09-08 00:00:00,34.93,4,Electronics
TX100065,C0016,2025-09-09 00:00:00,55.14,4,Beauty & Personal Care
TX100648,C0145,2025-09-09 00:00:00,373.57,6,Apparel
TX100667,C0151,2025-09-09 00:00:00,70.86,5,Apparel
TX101007,C0226,2025-09-09 00:00:00,42.45,3,Apparel
TX102563,C0540,2025-09-09 00:00:00,40.89,3,Electronics
TX102728,C0581,2025-09-09 00:00:00,233.64,10,Electronics
TX103258,C0689,2025-09-09 00:00:00,479.34,4,Apparel
TX103465,C0739,2025-09-09 00:00:00,102.67,7,Home & Kitchen
TX103631,C0775,2025-09-09 00:00:00,160.35,8,Books
TX103756,C0804,2025-09-09 00:00:00,107.86,6,Electronics
TX100224,C0055,2025-09-10 00:00:00,377.16,6,Books
TX100590,C0134,2025-09-10 00:00:00,78.52,5,Apparel
TX102667,C0568,2025-09-10 00:00:00,111.52,4,Electronics
TX102749,C0586,2025-09-10 00:00:00,116.76,9,Sports & Outdoors
TX102875,C0608,2025-09-10 00:00:00,99.51,1,Apparel
TX100855,C0191,2025-09-11 00:00:00,281.79,9,Home & Kitchen
TX101379,C0309,2025-09-11 00:00:00,218.84,7,Beauty & Personal Care
TX101817,C0396,2025-09-11 00:00:00,41.04,3,Books
TX102533,C0534,2025-09-11 00:00:00,61.3,3,Apparel
TX103221,C0683,2025-09-11 00:00:00,117.61,7,Books
TX103955,C0854,2025-09-11 00:00:00,171.74,7,Home & Kitchen
TX104076,C0885,2025-09-11 00:00:00,129.03,9,Electronics
TX100048,C0012,2025-09-12 00:00:00,52.09,2,Apparel
TX100200,C0051,2025-09-12 00:00:00,228.42,5,Books
TX101241,C0277,2025-09-12 00:00:00,462.56,7,Home & Kitchen
TX101455,C0321,2025-09-12 00:00:00,180.0,6,Electronics
TX101725,C0379,2025-09-12 00:00:00,454.75,8,Sports & Outdoors
TX102257,C0479,2025-09-12 00:00:00,69.9,5,Apparel
TX102525,C0533,2025-09-12 00:00:00,341.02,5,Home & Kitchen
TX103734,C0800,2025-09-12 00:00:00,489.68,5,Apparel
TX103744,C0800,2025-09-12 00:00:00,328.91,6,Apparel
TX104231,C0914,2025-09-12 00:00:00,77.46,2,Beauty & Personal Care
TX104299,C0933,2025-09-12 00:00:00,105.61,5,Beauty & Personal Care
TX104320,C0940,2025-09-12 00:00:00,209.31,7,Electronics
TX104586,C0990,2025-09-12 00:00:00,207.25,3,Sports & Outdoors
TX101098,C0246,2025-09-13 00:00:00,139.83,5,Home & Kitchen
TX102255,C0479,2025-09-13 00:00:00,74.13,3,Electronics
TX102727,C0581,2025-09-13 00:00:00,226.77,4,Sports & Outdoors
TX103466,C0739,2025-09-13 00:00:00,24.27,4,Electronics
TX103890,C0834,2025-09-13 00:00:00,100.72,5,Electronics
TX101954,C0427,2025-09-14 00:00:00,58.12,5,Electronics
TX103947,C0852,2025-09-14 00:00:00,108.1,8,Electronics
TX101069,C0239,2025-09-15 00:00:00,238.57,10,Electronics
TX101721,C0379,2025-09-15 00:00:00,263.59,9,Beauty & Personal Care
TX102277,C0483,2025-09-15 00:00:00,80.26,1,Electronics
TX102537,C0535,2025-09-15 00:00:00,105.67,10,Home & Kitchen
TX102595,C0549,2025-09-15 00:00:00,184.98,5,Books
TX100023,C0007,2025-09-16 00:00:00,191.1,7,Books
TX101010,C0227,2025-09-16 00:00:00,87.94,2,Beauty & Personal Care
TX101543,C0339,2025-09-16 00:00:00,119.38,9,Apparel
TX101770,C0385,2025-09-16 00:00:00,277.77,4,Books
TX102674,C0571,2025-09-16 00:00:00,60.84,3,Electronics
TX103117,C0662,2025-09-16 00:00:00,339.07,8,Apparel
TX100651,C0146,2025-09-17 00:00:00,128.0,4,Electronics
TX103428,C0729,2025-09-17 00:00:00,156.1,4,Electronics
TX103509,C0749,2025-09-17 00:00:00,59.76,1,Electronics
TX103687,C0792,2025-09-17 00:00:00,60.47,4,Apparel
TX103961,C0855,2025-09-17 00:00:00,79.5,2,Electronics
TX104143,C0895,2025-09-17 00:00:00,213.92,7,Home & Kitchen
TX104379,C0950,2025-09-17 00:00:00,157.41,9,Electronics
TX104602,C0991,2025-09-17 00:00:00,101.93,4,Electronics
TX100369,C0091,2025-09-18 00:00:00,211.44,7,Apparel
TX101450,C0320,2025-09-18 00:00:00,219.25,9,Beauty & Personal Care
TX101959,C0428,2025-09-18 00:00:00,125.58,10,Apparel
TX103216,C0682,2025-09-18 00:00:00,39.39,1,Apparel
TX103527,C0753,2025-09-18 00:00:00,50.8,5,Home & Kitchen
TX103864,C0831,2025-09-18 00:00:00,134.23,3,Books
TX100162,C0044,2025-09-19 00:00:00,235.72,3,Books
TX100920,C0205,2025-09-19 00:00:00,93.8,5,Apparel
TX101651,C0367,2025-09-19 00:00:00,79.69,3,Books
TX101674,C0371,2025-09-19 00:00:00,135.71,4,Sports & Outdoors
TX102400,C0507,2025-09-19 00:00:00,127.12,9,Beauty & Personal Care
TX102942,C0620,2025-09-19 00:00:00,177.09,9,Apparel
TX102962,C0623,2025-09-19 00:00:00,103.14,9,Electronics
TX103373,C0716,2025-09-19 00:00:00,31.51,4,Books
TX101815,C0395,2025-09-20 00:00:00,44.86,3,Electronics
TX103453,C0735,2025-09-20 00:00:00,38.95,4,Apparel
TX104171,C0900,2025-09-20 00:00:00,49.75,4,Sports & Outdoors
TX100380,C0094,2025-09-21 00:00:00,477.43,6,Electronics
TX100944,C0212,2025-09-21 00:00:00,67.39,1,Books
TX101588,C0352,2025-09-21 00:00:00,35.04,3,Sports & Outdoors
TX102340,C0497,2025-09-21 00:00:00,250.26,5,Apparel
TX103083,C0658,2025-09-21 00:00:00,112.53,8,Apparel
TX103102,C0661,2025-09-21 00:00:00,452.82,9,Apparel
TX103983,C0863,2025-09-21 00:00:00,59.55,1,Books
TX104260,C0923,2025-09-21 00:00:00,106.3,10,Apparel
TX100214,C0055,2025-09-22 00:00:00,455.97,9,Electronics
TX100856,C0191,2025-09-22 00:00:00,474.09,4,Apparel
TX101193,C0267,2025-09-22 00:00:00,47.78,2,Home & Kitchen
TX102023,C0441,2025-09-22 00:00:00,149.15,3,Apparel
TX102338,C0497,2025-09-22 00:00:00,320.28,10,Sports & Outdoors
TX102353,C0498,2025-09-22 00:00:00,88.9,1,Apparel
TX100190,C0049,2025-09-23 00:00:00,27.09,2,Books
TX102383,C0504,2025-09-23 00:00:00,115.2,10,Electronics
TX103715,C0795,2025-09-23 00:00:00,85.95,5,Sports & Outdoors
TX103720,C0797,2025-09-23 00:00:00,82.79,3,Apparel
TX100579,C0132,2025-09-24 00:00:00,71.52,4,Home & Kitchen
TX100861,C0191,2025-09-24 00:00:00,378.48,9,Books
TX101411,C0316,2025-09-24 00:00:00,51.89,1,Sports & Outdoors
TX102287,C0486,2025-09-24 00:00:00,246.74,5,Electronics
TX102376,C0503,2025-09-24 00:00:00,142.64,3,Apparel
TX102961,C0623,2025-09-24 00:00:00,150.15,9,Home & Kitchen
TX103220,C0683,2025-09-24 00:00:00,168.36,9,Apparel
TX100372,C0091,2025-09-25 00:00:00,210.04,7,Home & Kitchen
TX101166,C0259,2025-09-25 00:00:00,169.52,7,Electronics
TX100046,C0011,2025-09-26 00:00:00,148.71,3,Electronics
TX100331,C0076,2025-09-26 00:00:00,74.24,5,Apparel
TX100737,C0166,2025-09-26 00:00:00,29.14,4,Electronics
TX101288,C0285,2025-09-26 00:00:00,198.35,9,Books
TX101345,C0302,2025-09-26 00:00:00,33.87,5,Apparel
TX101912,C0419,2025-09-26 00:00:00,252.54,9,Apparel
TX103364,C0714,2025-09-26 00:00:00,427.1,7,Home & Kitchen
TX103684,C0790,2025-09-26 00:00:00,50.51,2,Home & Kitchen
TX104620,C0993,2025-09-26 00:00:00,460.85,3,Electronics
TX100273,C0065,2025-09-27 00:00:00,31.01,4,Electronics
TX100979,C0219,2025-09-27 00:00:00,73.46,1,Home & Kitchen
TX101259,C0279,2025-09-27 00:00:00,90.16,5,Electronics
TX101488,C0325,2025-09-27 00:00:00,97.86,1,Apparel
TX101890,C0416,2025-09-27 00:00:00,55.12,1,Apparel
TX102222,C0475,2025-09-27 00:00:00,107.48,6,Apparel
TX102632,C0556,2025-09-27 00:00:00,78.76,3,Beauty & Personal Care
TX102780,C0590,2025-09-27 00:00:00,264.04,5,Electronics
TX104188,C0904,2025-09-27 00:00:00,203.96,7,Beauty & Personal Care
TX100479,C0109,2025-09-28 00:00:00,28.61,4,Electronics
TX100736,C0166,2025-09-28 00:00:00,112.88,8,Beauty & Personal Care
TX102022,C0441,2025-09-28 00:00:00,194.57,10,Home & Kitchen
TX103426,C0729,2025-09-28 00:00:00,181.57,6,Apparel
TX100203,C0052,2025-09-29 00:00:00,79.16,4,Apparel
TX100824,C0183,2025-09-29 00:00:00,41.16,1,Electronics
TX101315,C0291,2025-09-29 00:00:00,47.05,1,Electronics
TX101911,C0419,2025-09-29 00:00:00,248.9,5,Apparel
TX102738,C0584,2025-09-29 00:00:00,37.73,4,Home & Kitchen
TX103388,C0720,2025-09-29 00:00:00,116.36,5,Electronics
TX103512,C0749,2025-09-29 00:00:00,110.01,5,Electronics
TX103901,C0839,2025-09-29 00:00:00,101.14,10,Apparel
TX104026,C0874,2025-09-29 00:00:00,130.44,6,Apparel
